Probeset_ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID	RefSeq_Transcript_ID
1386850_x_at	tousled-like kinase 1	Tlk1	311118	NM_001107734
1386851_a_at	palmitoyl-protein thioesterase 2	Ppt2	54398	NM_019367
1386852_x_at	ubiquitin B	Ubb	192255	NM_138895
1386853_s_at	syntaxin 5	Stx5	65134	NM_031704
1386854_at	sterile alpha motif domain containing 4B	Samd4b	308473	NM_001107498
1386855_at			NaN	
1386856_a_at	sterile alpha motif domain containing 4B	Samd4b	308473	NM_001107498
1386857_at	stathmin 1	Stmn1	29332	NM_017166
10308063875385_ a/t/   s t r u c t u r a l   c o n s t i t u e n t   o f   r i b o s o m e   / /   n o n - t r a c e a b l e   a u t h o r   s t a t e m e n t   / / /   0 0 0 3 7 3 5   / /   s t r u c t u r a l   c o n s t i t u e n t   o f   r i b o s o m e   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n   / / /   0 0 0 5 5 1 5   / /   p r o t e i n   b i n d i n g   / /   n o t   r e c o r d e d	60S ribosomal protein L13-like /// ribosomal protein L13	LOC100360491 /// Rpl13	100360491	/// 81765
1386859_at	transketolase	Tkt	64524	NM_022592
1386860_at	milk fat globule-EGF factor 8 protein	Mfge8	25277	NM_001040186 /// NM_012811
1386861_at	H2A histone family, member Z	H2afz	58940	NM_022674
1386862_at	annexin A5	Anxa5	25673	NM_013132
1386863_at	protein phosphatase 1, catalytic subunit, alpha isoform	Ppp1ca	24668	NM_031527
1386864_at	phosphoglycerate mutase 1 (brain)	Pgam1	24642	NM_053290
1386865_at	SPARC-like 1 (hevin)	Sparcl1	25434	NM_012946
1386866_at	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	Ywhag	56010	NM_019376
1386867_at	brain protein 44-like	Brp44l	171087	NM_133561
1386868_at	ribosomal protein S10	Rps10	81773	NM_031109
1386869_at	actin, gamma 2, smooth muscle, enteric	Actg2	25365	NM_012893
1386870_at	glutamate-ammonia ligase (glutamine synthetase)	Glul	24957	NM_017073
1386871_at	glutathione peroxidase 4	Gpx4	29328	NM_001039849 /// NM_017165
1386872_at	insulin-like growth factor 2 receptor	Igf2r	25151	NM_012756
1386873_at	troponin I type 1 (skeletal, slow)	Tnni1	29388	NM_017184
1386874_at	ribosomal protein S15	Rps15	29285	NM_017151
1386875_a_at	clathrin, light chain (Lca)	Clta	83800	NM_031974
1386876_at	adenylate cyclase 6	Adcy6	25289	NM_012821
1386877_at	adaptor-related protein complex 2, sigma 1 subunit	Ap2s1	65046	NM_022952
1386878_at	low-density lipoprotein receptor-related protein 10	Lrp10	305880	NM_001037777
1386879_at	lectin, galactoside-binding, soluble, 3	Lgals3	83781	NM_031832
1386880_at	acetyl-Coenzyme A acyltransferase 2	Acaa2	170465	NM_130433
1386881_at	insulin-like growth factor binding protein 3	Igfbp3	24484	NM_012588
1386882_at	dynein light chain Tctex-type 1	Dynlt1	83462	NM_031318
1386883_at	glycogen synthase kinase 3 alpha	Gsk3a	50686	NM_017344
1386884_at	HtrA serine peptidase 1	Htra1	65164	NM_031721
1386885_at	enoyl coenzyme A hydratase 1, peroxisomal	Ech1	64526	NM_022594
1386886_at	CD164 molecule, sialomucin	Cd164	83689	NM_031812
1386887_at	cytochrome c oxidase subunit Vb	Cox5b	94194	NM_053586
1386888_at	eukaryotic translation initiation factor 4E binding protein 1	Eif4ebp1	116636	NM_053857
1386889_at	stearoyl-CoA desaturase (delta-9-desaturase)	Scd	83792	NM_031841
1386890_at	S100 calcium binding protein A10	S100a10	81778	NM_031114
1386891_at	phosphatidylethanolamine binding protein 1	Pebp1	29542	NM_017236
1386892_at	parathymosin	Ptms	83801	NM_031975
1386893_at	granulin	Grn	29143	NM_001145842 /// NM_017113
1386894_at	heat shock protein 1 (chaperonin)	Hspd1	63868	NM_022229
1386895_at	melanoma antigen, family D, 1	Maged1	84469	NM_053409
1386896_at	KH domain containing, RNA binding, signal transduction associated 1	Khdrbs1	117268	NM_130405
1386897_at	protein arginine methyltransferase 1	Prmt1	60421	NM_024363
1386898_at	heat shock protein 1 (chaperonin 10)	Hspe1	25462	NM_012966
1386899_at	cathepsin H	Ctsh	25425	NM_012939
1386900_at	stress-associated endoplasmic reticulum protein 1	Serp1	80881	NM_030835
1386901_at	CD36 molecule (thrombospondin receptor)	Cd36	29184	NM_031561
1386902_at	voltage-dependent anion channel 3	Vdac3	83532	NM_031355
1386903_at	S100 calcium binding protein B	S100b	25742	NM_013191
1386904_a_at	cytochrome b5 type A (microsomal)	Cyb5a	64001	NM_022245
1386905_at	protein kinase, cAMP dependent regulatory, type I, alpha	Prkar1a	25725	NM_013181
1386906_a_at	septin 9	Sept9	83788	NM_001113497 /// NM_031837 /// NM_176856
1386907_at	enolase 3, beta, muscle	Eno3	25438	NM_012949
1386908_at	glutaredoxin 1	Glrx1	64045	NM_022278
1386909_a_at	voltage-dependent anion channel 1	Vdac1	83529	NM_031353
1386910_a_at	APEX nuclease (multifunctional DNA repair enzyme) 1	Apex1	79116	NM_024148
1386911_at	ATPase, Na+/K+ transporting, alpha 2 polypeptide	Atp1a2	24212	NM_012505
1386912_at	procollagen C-endopeptidase enhancer	Pcolce	29569	NM_019237
1386913_at	podoplanin	Pdpn	54320	NM_019358
1386914_at	guanosine monophosphate reductase	Gmpr	117533	NM_057188
1386915_at	acidic (leucine-rich) nuclear phosphoprotein 32 family, member B	Anp32b	170724	NM_131911
1386916_at	aconitase 1, soluble	Aco1	50655	NM_017321
1386917_at	pyruvate carboxylase	Pc	25104	NM_012744
1386918_a_at	sigma non-opioid intracellular receptor 1	Sigmar1	29336	NM_030996
1386919_at	prolactin family 8, subfamily a, member 4	Prl8a4	59088	NM_021580
1386920_x_at	prolactin family 8, subfamily a, member 4	Prl8a4	59088	NM_021580
1386921_at	carboxypeptidase E	Cpe	25669	NM_013128
1386922_at	carbonic anhydrase II	Car2	54231	NM_019291
			NaN	
			NaN	
1386925_at	actin related protein 2/3 complex, subunit 1B	Arpc1b	54227	NM_019289
1386926_at	acyl-CoA synthetase long-chain family member 5	Acsl5	94340	NM_053607
1386927_at	carnitine palmitoyltransferase 2	Cpt2	25413	NM_012930
1386928_at	branched chain aminotransferase 2, mitochondrial	Bcat2	64203	NM_022400
1386929_at	hexokinase 1	Hk1	25058	NM_012734
1386930_at	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4	Psmd4	83499	NM_031331
1386931_at	troponin I type 3 (cardiac)	Tnni3	29248	NM_017144
1386932_at	glutaminase	Gls	24398	NM_001109968 /// NM_012569
1386933_at	glycoprotein 2 (zymogen granule membrane)	Gp2	171459	NM_134418
1386934_at	solute carrier family 6 (neurotransmitter transporter, creatine), member 8	Slc6a8	50690	NM_017348
1386935_at	nuclear receptor subfamily 4, group A, member 1	Nr4a1	79240	NM_024388
1386936_at	galectin-related inter-fiber protein	Grifin	117130	NM_057187
1386937_at	ATPase, Na+/K+ transporting, beta 1 polypeptide	Atp1b1	25650	NM_013113
1386938_at	alanyl (membrane) aminopeptidase	Anpep	81641	NM_031012
			NaN	
1386940_at	TIMP metallopeptidase inhibitor 2	Timp2	29543	NM_021989
1386941_at	plectin	Plec	64204	NM_001164296 /// NM_001164297 /// NM_001164298 /// NM_001164299 /// NM_001164302 /// NM_001164303 /// NM_001164304 /// NM_001164305 /// NM_001164307 /// NM_001164308 /// NM_022401
1386942_at	golgi autoantigen, golgin subfamily a, 2	Golga2	64528	NM_022596
1386943_at	plasma membrane proteolipid (plasmolipin)	Pllp	64364	NM_022533
1386944_a_at	glucose-6-phosphatase, catalytic subunit	G6pc	25634	NM_013098
1386945_a_at	protein kinase, AMP-activated, beta 1 non-catalytic subunit	Prkab1	83803	NM_031976
1386946_at	carnitine palmitoyltransferase 1a, liver	Cpt1a	25757	NM_031559
1386947_at	cadherin 1	Cdh1	83502	NM_031334
1386948_at	nestin	Nes	25491	NM_012987
1386949_a_at	metastasis associated 1	Mta1	64520	NM_022588
1386950_at	protein phosphatase 1, catalytic subunit, beta isoform	Ppp1cb	25594	NM_013065
1386951_at	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 5	Ndufa5	25488	NM_012985
1386952_a_at	dynein cytoplasmic 1 intermediate chain 2	Dync1i2	116659	NM_053880
1386953_at	hydroxysteroid 11-beta dehydrogenase 1	Hsd11b1	25116	NM_017080
1386954_at	adenylate kinase 2	Ak2	24184	NM_001033967 /// NM_030986
10308060915656_ a/t/   n u c l e o t i d e   b i n d i n g   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n   / / /   0 0 0 5 5 1 5   / /   p r o t e i n   b i n d i n g   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n   / / /   0 0 0 5 5 1 5   / /   p r o t e i n   b i n d i n g   / /   n o t   r e c o r d e d   / / /   0 0 0 5 5 1 5   / /   p r o t e i n   b i n d i n g   / /   i n f e r r e d   f r o m   p h y s i c a l   i n t e r a c t i o n   / / /   0 0 0 5 5 2 5   / /   G T P   b i n d i n g   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n   / / /   0 0 0 5 5 2 5   / /   G T P   b i n d i n g   / /   i n f e r r e d   f r o m   d i r e c t   a s s a y   / / /   0 0 1 9 0 0 3   / /   G D P   b i n d i n g   / /   i n f e r r e d   f r o m   d i r e c t   a s s a y   / / /   0 0 1 9 9 0 5   / /   s y n t a x i n   b i n d i n g   / /   i n f e r r e d   f r o m   m u t a n t   p h e n o t y p e   / / /   0 0 3 5 0 9 1   / /   p h o s p h o i n o s i t i d e   b i n d i n g   / /   i n f e r r e d   f r o m   d i r e c t   a s s a y   / / /   0 0 4 2 8 0 3   / /   p r o t e i n   h o m o d i m e r i z a t i o n   a c t i v i t y   / /   i n f e r r e d   f r o m   p h y s i c a l   i n t e r a c t i o n	glycoprotein Ib (platelet), beta polypeptide /// septin 5	Gp1bb /// Sept5	116727	/// 116728
1386956_at	scavenger receptor class B, member 1	Scarb1	25073	NM_031541
1386957_at	nuclear pore membrane protein 121	Pom121	113975	NM_053622
1386958_at	thioredoxin reductase 1	Txnrd1	58819	NM_031614
1386959_a_at	mitogen activated protein kinase kinase 5	Map2k5	29568	NM_001033987 /// NM_017246
1386960_at	solute carrier family 37 (glucose-6-phosphate transporter), member 4	Slc37a4	29573	NM_031589
1386961_at	phosphofructokinase, muscle	Pfkm	65152	NM_031715
1386962_at	phospholipase C, beta 4	Plcb4	25031	NM_024353
1386963_at	thyroid hormone receptor interactor 10	Trip10	116717	NM_053920
1386964_at	neonatal submandibular gland protein B	Smgb	54303	NM_080775
1386965_at	lipoprotein lipase	Lpl	24539	NM_012598
1386966_a_at	RanBP-type and C3HC4-type zinc finger containing 1	Rbck1	60383	NM_021764
1386967_at	ras homolog gene family, member Q	Rhoq	85428	NM_053522
1386968_at	protein phosphatase 1, regulatory (inhibitor) subunit 1A	Ppp1r1a	58977	NM_022676
1386969_at	neuritin 1	Nrn1	83834	NM_053346
1386970_at	eukaryotic translation initiation factor 2B, subunit 4 delta	Eif2b4	117019	NM_053950
1386971_at	protein phosphatase 1, regulatory subunit 10	Ppp1r10	65045	NM_022951
1386972_at	atrophin 1	Atn1	29515	NM_017228
1386973_a_at	mitogen-activated protein kinase 8 interacting protein 1	Mapk8ip1	116457	NM_053777
1386974_at	pleckstrin homology-like domain, family B, member 1	Phldb1	171434	NM_001191578 /// XM_001067414 /// XM_002727052 /// XM_002727053 /// XM_002729916 /// XM_002729917 /// XM_576401
1386975_at	pyruvate dehydrogenase kinase, isozyme 2	Pdk2	81530	NM_030872
1386976_at	Cd82 molecule	Cd82	83628	NM_031797
1386977_at	carbonic anhydrase 3	Car3	54232	NM_019292
1386978_at	BCL2/adenovirus E1B interacting protein 3-like	Bnip3l	140923	NM_080888
1386979_at	serine incorporator 5	Serinc5	170907	NM_133395
1386980_at	apolipoprotein M	Apom	55939	NM_019373
1386981_at	solute carrier family 16, member 1 (monocarboxylic acid transporter 1)	Slc16a1	25027	NM_012716
1386982_at	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	Mgat2	94273	NM_053604
1386983_at	hydroxymethylbilane synthase	Hmbs	25709	NM_013168
			NaN	
1386985_at	glutathione S-transferase mu 1	Gstm1	24423	NM_017014
1386986_at	opioid growth factor receptor	Ogfr	83525	NM_053340
1386987_at	interleukin 6 receptor, alpha	Il6ra	24499	NM_017020
1386988_at	deformed epidermal autoregulatory factor 1 (Drosophila)	Deaf1	83632	NM_031801
1386989_at	sphingosine-1-phosphate receptor 2	S1pr2	29415	NM_017192
1386990_at	emopamil binding protein (sterol isomerase)	Ebp	117278	NM_057137
1386991_a_at	BCL2-associated agonist of cell death	Bad	64639	NM_022698
1386992_at	protein kinase N1	Pkn1	29355	NM_017175
1386993_at	myosin, heavy chain 7, cardiac muscle, beta	Myh7	29557	NM_017240
1386994_at	BTG family, member 2	Btg2	29619	NM_017259
1386995_at	BTG family, member 2	Btg2	29619	NM_017259
1386996_at	myosin, light chain 12B, regulatory	Myl12b	50685	NM_017343
1386997_at	eukaryotic translation initiation factor 4E	Eif4e	117045	NM_053974
1386998_at	aldolase C, fructose-bisphosphate	Aldoc	24191	NM_012497
1386999_at	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide	Ywhab	56011	NM_019377
1387000_at	golgi reassembly stacking protein 1	Gorasp1	56082	NM_019385
1387001_at	v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)	Ralb	116546	NM_053821
1387002_at	BUD31 homolog (S. cerevisiae)	Bud31	89819	NM_053556
1387003_at	leucine zipper protein 1	Luzp1	79428	NM_030830
1387004_at	neuroblastoma, suppression of tumorigenicity 1	Nbl1	50594	NM_031609
1387005_at	cathepsin S	Ctss	50654	NM_017320
1387006_at	sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring-like 1	Sult2al1	24902	NM_012695
1387007_at	GDNF family receptor alpha 1	Gfra1	25454	NM_012959
1387008_at	sideroflexin 3	Sfxn3	65042	NM_022948
1387009_at	calpain 1	Capn1	29153	NM_019152
1387010_s_at	sodium channel, voltage-gated, type I, beta	Scn1b	29686	NM_017288
1387011_at	lipocalin 2	Lcn2	170496	NM_130741
1387012_at	squamous cell carcinoma antigen recognized by T cells	Sart1	29678	NM_031596
1387013_at	transmembrane protein 27	Tmem27	57395	NM_020976
1387014_at	proline rich, lacrimal 1	Prol1	65182	NM_133513
1387015_at	profilin 2	Pfn2	81531	NM_030873
1387016_a_at	neuroplastin	Nptn	56064	NM_019380
1387017_at	squalene epoxidase	Sqle	29230	NM_017136
1387018_at	sorbin and SH3 domain containing 2	Sorbs2	114901	NM_053770
1387019_at	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit E	Atp5i	140608	NM_080481
1387020_at	cytochrome P450, family 51	Cyp51	25427	NM_012941
1387021_at	zinc finger, matrin type 3	Zmat3	64394	NM_022548
1387022_at	aldehyde dehydrogenase 1 family, member A1	Aldh1a1	24188	NM_022407
1387023_at	glutathione S-transferase, mu 7	Gstm7	81869	NM_031154
1387024_at	dual specificity phosphatase 6	Dusp6	116663	NM_053883
1387025_at	dynein cytoplasmic 1 intermediate chain 1	Dync1i1	29564	NM_019234
1387026_at	structural maintenance of chromosomes 1A	Smc1a	63996	NM_031683
1387027_a_at	lectin, galactoside-binding, soluble, 9	Lgals9	25476	NM_012977
1387028_a_at	inhibitor of DNA binding 1	Id1	25261	NM_012797
1387029_at	complement factor H	Cfh	155012	NM_130409
1387030_at	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	Abcc5	116721	NM_053924
1387031_at	endoplasmic reticulum protein 29	Erp29	117030	NM_053961
1387032_at	cholecystokinin	Cck	25298	NM_012829
1387033_at	uncoupling protein 1 (mitochondrial, proton carrier)	Ucp1	24860	NM_012682
1387034_at	phenylalanine hydroxylase	Pah	24616	NM_012619
1387035_a_at	Rho GTPase activating protein 17	Arhgap17	63994	NM_022244
1387036_at	hairy and enhancer of split 1 (Drosophila)	Hes1	29577	NM_024360
1387037_at	cubilin (intrinsic factor-cobalamin receptor)	Cubn	80848	NM_053332
1387038_at	copper chaperone for superoxide dismutase	Ccs	84485	NM_053425
1387039_at	glypican 1	Gpc1	58920	NM_030828
1387040_at	mal, T-cell differentiation protein	Mal	25263	NM_012798
1387041_at	ubiquilin 1	Ubqln1	114590	NM_053747
1387042_at	calcium channel, voltage-dependent, beta 3 subunit	Cacnb3	25297	NM_012828
1387043_at	Ly6/Plaur domain containing 3	Lypd3	60378	NM_021759
1387044_at	glycoprotein hormone alpha 2	Gpha2	171158	NM_133619
1387045_at	ATPase, H+ transporting, lysosomal V0 subunit A1	Atp6v0a1	29757	NM_031604
1387046_at	intraflagellar transport 172 homolog (Chlamydomonas)	Ift172	116475	NM_053792
1387047_at	heat shock protein 3	Hspb3	78951	NM_031750
1387048_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39	Ddx39	89827	NM_053563
1387049_at	myosin, heavy chain 6, cardiac muscle, alpha	Myh6	29556	NM_017239
10308072005200_ s/_/a tp r o t e a s e   b i n d i n g   / /   i n f e r r e d   f r o m   p h y s i c a l   i n t e r a c t i o n   / / /   0 0 0 4 8 6 9   / /   c y s t e i n e - t y p e   e n d o p e p t i d a s e   i n h i b i t o r   a c t i v i t y   / /   i n f e r r e d   f r o m   d i r e c t   a s s a y   / / /   0 0 0 4 8 6 9   / /   c y s t e i n e - t y p e   e n d o p e p t i d a s e   i n h i b i t o r   a c t i v i t y   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n   / / /   0 0 0 5 1 0 2   / /   r e c e p t o r   b i n d i n g   / /   n o t   r e c o r d e d   / / /   0 0 3 0 4 1 4   / /   p e p t i d a s e   i n h i b i t o r   a c t i v i t y   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n	kininogen 1 /// kininogen 1-like 1 /// kininogen 2	Kng1 /// Kng1l1 /// Kng2	24903	/// 25087 /// 288001
1387051_at	staufen RNA binding protein homolog 1 (Drosophila)	Stau1	84496	NM_001109907 /// NM_053436
1387052_at	glutamic-pyruvate transaminase (alanine aminotransferase)	Gpt	81670	NM_031039
1387053_at	flavin containing monooxygenase 1	Fmo1	25256	NM_012792
1387054_at	ATP-binding cassette, sub-family G (WHITE), member 1	Abcg1	85264	NM_053502
1387055_at	NEDD8 activating enzyme E1 subunit 1	Nae1	84019	NM_032072
1387056_at	axin 1	Axin1	79257	NM_024405
1387057_at	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8	Slc7a8	84551	NM_053442
1387058_at	phosphatidylcholine transfer protein	Pctp	29510	NM_017225
1387059_at	serine/threonine kinase 39, STE20/SPS1 homolog (yeast)	Stk39	54348	NM_019362
1387060_at	Kruppel-like factor 6	Klf6	58954	NM_031642
1387061_at	junction plakoglobin	Jup	81679	NM_031047
1387062_a_at	CHK1 checkpoint homolog (S. pombe)	Chek1	140583	NM_080400
1387063_at	inositol hexakisphosphate kinase 2	Ip6k2	59268	NM_021660
1387064_at	peroxisomal membrane protein 3	Pxmp3	29534	NM_017234
1387065_at	phospholipase C, delta 4	Plcd4	140693	NM_080688
1387066_a_at	regulator of G-protein signaling 12	Rgs12	54292	NM_019339
1387067_at	lens epithelial protein	Lenep	113917	NM_053614
1387068_at	activity-regulated cytoskeleton-associated protein	Arc	54323	NM_019361
1387069_a_at	thromboxane A2 receptor	Tbxa2r	24816	NM_017054
1387070_at	thymopoietin	Tmpo	25359	NM_012887
1387071_a_at	microtubule-associated protein tau	Mapt	29477	NM_017212
1387072_at	WNK lysine deficient protein kinase 1	Wnk1	116477	NM_001002823 /// NM_053794
1387073_at	synaptosomal-associated protein 25	Snap25	25012	NM_030991
1387074_at	regulator of G-protein signaling 2	Rgs2	84583	NM_053453
1387075_at	tyrosine hydroxylase	Th	25085	NM_012740
1387076_at	hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	Hif1a	29560	NM_024359
10308075017072_ a/t/   r e c e p t o r   b i n d i n g   / /   n o t   r e c o r d e d   / / /   0 0 1 5 4 5 9   / /   p o t a s s i u m   c h a n n e l   r e g u l a t o r   a c t i v i t y   / /   n o t   r e c o r d e d	cAMP-regulated phosphoprotein 19 /// cAMP-regulated phosphoprotein 19-like	Arpp19 /// LOC100360828	100360828	/// 60336
1387078_at	inositol polyphosphate-4-phosphatase, type 1	Inpp4a	80849	NM_031002
1387079_at	guanylate cyclase 1, soluble, alpha 3	Gucy1a3	497757	NM_017090
1387080_at	structural maintenance of chromosomes 3	Smc3	29486	NM_031583
1387081_at	reticulocalbin 2, EF-hand calcium binding domain	Rcn2	29218	NM_017132
1387082_at	fetuin B	Fetub	83928	NM_053348
1387083_at	cardiotrophin 1	Ctf1	29201	NM_017129
1387084_at	dipeptidylpeptidase 4	Dpp4	25253	NM_012789
1387085_at	phosphoribosyl pyrophosphate synthetase 1	Prps1	29562	NM_017243
