	GSM495209	GSM495210	GSM495211	GSM495212	GSM495213	GSM495214	GSM495215	GSM495216	GSM495217
1381286_at	4.603877651	4.727966278	4.381312508	4.159128714	3.813481554	3.706609432	3.885403393	3.999606083	4.034954645
1381287_at	3.792757469	3.400286528	3.31880475	3.169828131	3.251549173	3.187773646	3.319130368	3.280001115	3.250353075
1381288_at	4.285488447	4.119072275	4.257430305	3.960041418	3.925581988	3.905694661	4.15112585	4.072367327	4.134702869
1381289_at	4.986083835	4.637293825	5.115452446	4.158391212	3.825012757	3.964840153	4.913954246	4.431873327	4.802666199
1381290_at	3.47776954	3.441488352	3.325479012	3.85305985	3.863375233	3.925572625	3.231674551	3.373639574	3.042225782
1381291_at	5.520978386	5.609755951	5.574077758	5.43471481	5.294734052	5.485212492	5.480592463	5.519085132	5.693078192
1381292_at	4.273034151	4.029546385	4.091976927	4.258606945	4.090102949	4.139750329	4.692971585	4.629257596	4.424806097
1381293_at	3.231548681	2.999097651	2.940519925	3.022136526	3.092879514	3.03107216	2.576835947	2.64566	2.69592615
1381294_at	4.670437356	5.117180286	4.527968885	6.489750471	6.459668396	6.628327965	4.123553354	4.575833051	4.447169324
1381295_at	3.277225213	2.931995357	3.624992974	2.964044391	2.881379741	2.846477971	2.959162708	2.85259638	2.885043062
1381296_at	3.725436486	4.594434272	4.157091341	7.763914455	7.93350584	7.686569183	5.766302861	5.774103452	5.793733958
1381297_at	5.9347708	5.78623918	5.703827101	3.48879222	3.629073213	3.784553111	6.007430811	5.937067938	5.867496108
1381298_at	4.747493126	4.371715763	4.53834014	3.93149659	3.998251598	3.885023313	4.098259686	4.501580068	4.372249815
1381299_at	2.900092002	3.133708867	2.931334879	4.860460059	4.121004373	5.254570175	3.009719906	3.128334686	2.889488822
1381300_at	4.975106057	4.937660335	4.811224701	5.136526163	5.07050343	4.891035446	4.431720897	4.428940651	4.343379893
1381301_at	5.534143504	5.242217251	5.548495817	5.005911956	5.180888339	5.014697338	5.958197166	6.24032098	6.202260759
1381302_at	3.534741145	3.358720238	4.088288094	3.558308125	3.471003847	3.650332747	3.034919868	2.882556498	3.284973991
1381303_at	2.93580226	3.055624669	2.834163206	2.975809784	2.797821675	2.762184472	2.617708153	2.576095992	2.739412211
1381304_at	4.249619822	4.479291694	4.009840196	4.358944355	4.648586587	4.918030242	4.919760174	4.392646482	5.060027657
1381305_at	7.030650807	7.104114722	7.029124909	6.81786875	6.79096292	6.706620773	7.903432335	7.790422858	7.970537044
1381306_at	3.700085595	3.564661828	3.759582782	2.969539045	2.74889201	2.629223323	3.129616836	3.161389824	3.266241541
1381307_at	3.126403119	3.083664072	3.778661462	2.774529931	2.893636961	2.681280801	2.73515072	2.868553935	2.662404561
1381308_at	2.935770657	3.08851251	2.785694566	2.643399502	2.587305565	2.582235719	2.617708153	2.865768145	2.555999793
1381309_at	5.667518746	5.198722132	5.93641909	7.632017347	7.799393836	7.719075377	5.264095998	5.100095844	5.101759181
1381310_at	5.483272352	5.269049907	5.298526296	5.672377942	5.492952456	5.621201716	5.399700756	5.408274801	5.729416641
1381311_at	6.334857661	6.081650459	6.075173221	3.632002315	3.547185103	4.129204973	5.906436289	5.82277652	5.741980203
1381312_at	3.664820597	3.308029332	3.234926625	2.964594873	2.827372494	2.890935	3.117909371	2.994986025	2.937416519
1381313_at	3.427641882	3.600372988	3.508275816	3.629023033	3.386728757	3.784998553	3.749178886	3.740568766	3.396329473
1381314_at	3.484492663	3.143445191	3.271010987	2.908940642	3.008063441	3.042845017	3.030186436	2.866871377	3.029022451
1381315_at	4.883712084	4.610012827	4.844395565	3.941601067	4.346961892	4.267443222	3.823768513	4.260356545	4.046813154
1381316_at	4.747507738	5.452226351	5.117657661	5.298231095	5.542217069	5.524619403	5.113280888	5.324494287	4.970939669
1381317_at	3.002462123	3.216959063	3.172072303	3.26017543	3.846288926	4.093332237	3.157592827	3.220512109	2.862668768
1381318_at	3.663142545	3.662785274	3.861956499	3.232609374	3.050502481	2.725610007	10.74948576	10.67920943	10.60662328
1381319_at	5.558686565	5.888578847	5.706010239	5.637176151	5.59220465	5.59624445	5.297989162	5.560793371	5.23889806
1381320_at	3.91664995	4.039757869	4.273840469	3.94823168	3.688427	3.945565615	3.409471262	3.522058571	3.59353708
1381321_at	3.591554789	3.401865291	3.766238825	3.622127792	3.470892073	3.320926753	3.616631445	3.763747707	3.554065763
1381322_at	4.96265859	4.74095227	4.698283499	3.589017038	3.729970425	3.695973141	3.438242108	3.803238741	3.500641497
1381323_at	7.503670326	7.757887639	7.615212466	7.950083118	7.992022124	7.952777083	7.519560423	7.466713973	7.514147914
1381324_at	3.989109356	4.3812591	4.293237502	4.391425406	4.546468856	4.601256882	4.38706662	4.797114481	4.891345732
1381325_at	5.889784984	5.956637975	5.623065094	7.107975046	7.077008895	7.15584101	5.355420269	5.526054121	5.292536496
1381326_at	5.259599181	5.026207564	5.121397527	4.650887913	4.218846791	4.356071	4.740977638	4.620785846	4.578879726
1381327_a_at	2.651763559	2.724507795	2.756478714	2.456074556	2.689111631	2.554323452	3.087774904	3.652252162	3.824764655
1381328_at	2.492142349	2.768825111	2.86623318	2.48360363	2.577904897	2.443372843	3.089072318	3.161743331	2.809949137
1381329_at	3.67010377	3.617040997	3.755926081	3.779975447	3.777010091	3.975693446	3.623691333	3.499960998	3.588553777
1381330_at	2.979300819	3.147119087	3.21852452	2.775597549	2.720247055	2.611005507	2.762698259	2.861498285	2.726579395
1381331_at	3.403807312	2.960095329	3.18267024	3.164053535	3.092879514	3.06923023	3.123084043	2.997905644	3.245069157
1381332_at	4.144384893	3.792773968	4.016830309	3.31718665	3.345978099	3.469604736	3.274710784	3.432241744	3.332669781
1381333_at	2.94002412	2.754098397	2.708526739	3.311717027	3.322918944	3.245882092	3.121744268	3.182422758	3.089941115
1381334_at	3.484100169	3.313977432	3.583414676	3.135323636	3.092879514	3.036182597	3.20192237	3.092847771	3.238735146
1381335_at	5.813578948	5.792904919	6.161066927	4.325815192	4.637996414	4.273402838	5.076997798	5.320896142	5.030832661
1381336_at	8.893377026	8.886040585	8.980294735	7.424287662	7.403896991	7.407169717	7.090727507	7.14552009	7.272591376
1381337_at	2.60263509	2.843501058	2.463057622	2.484800277	2.405978142	2.44506308	2.468197585	2.553052817	2.602477256
1381338_at	2.931762882	3.139151247	2.987555532	2.836403053	2.786657945	2.735375173	2.544518259	2.752299685	2.810258682
1381339_at	4.720266873	4.773432195	5.033218564	4.754486059	5.099340838	4.671300529	4.73879885	4.927403929	4.686559763
1381340_at	4.371837668	4.404478073	3.442127558	4.128720569	3.9958722	4.19545502	5.780691696	5.630124773	5.745420869
1381341_at	3.426090318	3.735690571	4.017133433	3.52823564	3.340784589	3.268488199	3.255585413	3.114341964	3.146688471
1381342_at	3.594735482	4.192293994	3.507918807	3.07154799	3.118398355	2.945651404	3.171846855	3.026662314	3.073332095
1381343_at	5.052139072	4.740422716	4.866145875	5.254368817	5.405670944	5.101915299	5.265667323	5.006227354	5.175333013
1381344_at	3.637398038	3.213858956	3.384975177	4.326277901	4.667569623	4.136567476	3.707078705	3.302565472	3.483764134
1381345_at	2.850365743	2.810672243	3.101702387	2.467426196	2.547131876	2.651680028	2.85632131	2.730158907	2.67124637
1381346_at	6.550762906	6.590433871	6.623314232	5.314318141	4.702524055	5.050145816	7.383659665	6.835099272	6.778999966
1381347_at	5.7896122	6.008199861	5.555066737	3.168936892	3.378217764	3.472407967	3.572112768	3.144464715	3.234841057
1381348_at	4.073368566	3.88314517	3.895286118	5.370684619	5.503691013	5.55398029	3.776449371	3.711333333	4.014659331
1381349_a_at	7.855980332	7.83293295	7.78940138	6.539139675	6.602249379	6.583223745	7.229632217	7.076954209	7.203140049
1381350_at	8.618530224	8.495845664	8.51505438	8.435615103	8.272029684	8.539027417	6.931792716	7.071926884	7.068269236
1381351_at	3.053805291	2.874867984	2.881777886	2.717154324	2.758712797	2.936509586	2.738427411	2.748480701	2.809187673
1381352_at	5.446115385	4.798291154	4.863891811	4.020036747	4.155285243	3.947765179	5.634771391	6.407210067	5.967142749
1381353_at	2.735407785	2.772294251	2.765352172	2.548761461	2.42717351	2.513582948	2.572574937	2.554578546	2.547319837
1381354_at	5.589914127	5.604475319	5.477965895	5.645743364	5.695932416	5.356113304	5.607854027	5.458701527	5.48464756
1381355_at	5.800217546	6.068117693	5.776944102	5.169686664	5.566597467	5.131492839	6.838893853	6.480302966	6.244383368
1381356_at	5.355883062	5.497246931	5.599350752	5.213022827	5.133576915	5.321574448	4.881366629	4.841250202	4.915946577
1381357_at	3.39283064	3.580727623	3.71532649	3.277314187	3.198855987	3.433723936	6.485120836	6.300984688	6.530251642
1381358_at	4.454437181	4.478284903	4.413315293	6.166761976	6.084708969	6.108754881	3.998921589	4.026099999	3.699706774
1381359_at	2.693687512	3.144070441	2.984200219	2.622485815	2.61651612	2.584389206	2.787282582	2.695025886	2.722164719
1381360_at	5.885314358	5.581488127	6.125225466	7.194338538	7.198132021	7.085278952	5.133245868	4.868513188	4.94827943
1381361_at	5.714726134	5.355311979	5.523426536	5.480194936	5.06791397	5.265686489	5.236148663	5.364415259	5.295132419
1381362_at	3.652296336	4.443477957	3.513947294	2.678093378	2.917065957	2.798617059	3.11139902	3.125843227	2.765661257
1381363_at	7.123634534	7.162050093	7.010448748	6.150853488	6.097792528	6.136131207	6.974173175	6.907073905	6.936228071
1381364_at	6.706238706	6.649369607	6.355728626	5.071338462	4.742898767	4.934204849	6.163045974	6.276939107	6.245406985
1381365_at	4.549088795	4.261915719	4.05955401	3.873189968	3.518244803	3.524475407	3.563723649	3.583311658	3.500429245
1381366_at	3.816049721	3.66947416	3.828015243	3.787739149	3.86372452	3.763513434	3.429791387	3.671981676	3.585630223
1381367_at	5.118873238	4.96356384	5.009204662	4.725162786	4.657422437	4.746468342	4.417979477	4.371451043	4.070698821
1381368_at	3.163698097	3.558721364	3.627580573	3.704779651	3.361839498	3.84831309	3.603827954	3.36071136	3.159321618
1381369_at	5.195795632	4.894686442	5.882036452	7.073651206	7.259114263	7.123517047	7.914648953	8.046784465	7.984762927
1381370_at	2.823075206	2.924675879	2.58076591	2.844760469	2.916666629	2.785330472	2.927264935	2.832728484	2.941061065
1381371_at	4.570401541	4.352239731	4.458595114	3.547959689	3.636965383	3.330215906	3.723526826	4.006780976	3.748459956
1381372_at	3.288987021	3.39854679	3.048507006	2.837954205	2.989180232	2.817106531	3.006645912	2.815717285	2.912980674
1381373_at	3.730853429	4.184220313	4.477232468	3.640781762	3.620026286	3.594854834	4.141272147	3.703262555	4.310248963
1381374_at	4.063082885	3.905324893	4.098088188	7.845173812	7.80646198	7.883379073	4.418624776	3.913086661	4.415375066
1381375_at	4.580513497	4.331188138	4.844395565	3.898621411	3.947253479	3.75252103	3.896668654	3.931697451	3.596742886
1381376_at	5.382785491	5.184964703	4.754174867	3.655430491	3.861597188	3.796162217	4.992906544	4.970140944	5.549911449
1381377_at	4.412729893	3.692471116	4.20007815	3.427049825	3.129006642	3.206411866	3.067531396	3.093356214	3.36397806
1381378_at	4.476464804	4.716144642	4.475133851	3.591314427	3.436014921	3.415421525	3.422293412	3.516382243	3.477289831
1381379_at	4.168066288	3.849172711	4.280132054	3.963569134	4.092122607	4.160526011	3.51479165	3.685448825	3.594053698
1381380_at	4.873557306	4.605023829	5.074057939	4.287227342	4.262234946	4.152421141	4.296213648	4.471835128	4.126410422
1381381_at	5.584711637	5.232424898	5.412684231	6.025320832	5.550571163	5.874817305	6.265562206	6.158286778	6.222519385
1381382_at	6.208164378	6.291388396	6.023432224	6.735142841	6.267997706	6.372773576	4.916507139	4.843317245	4.834850412
1381383_at	2.984650834	3.186235694	3.033516368	2.670320869	2.892827289	2.684867179	2.667622747	2.926681328	2.67124637
1381384_at	3.81126727	3.660874476	3.317465361	2.842711809	2.920541851	2.860231029	2.919948636	2.956105171	3.168527179
1381385_at	6.597907821	6.598484039	6.673828114	5.703696366	5.929048822	5.767408162	5.65104098	5.774103452	5.875837585
1381386_at	5.57890588	5.761016965	5.815974115	4.890524641	4.818512911	4.927907865	5.375332631	5.487314415	5.589330869
1381387_at	4.791763699	4.295552112	4.271062086	4.314890784	4.364251344	4.024229234	4.467671648	4.157133014	4.028084639
1381388_at	5.386955264	5.374460234	5.322530871	4.759557704	4.862533675	4.867577602	6.560778303	6.599332026	6.528863271
1381389_at	3.738485614	3.972557571	3.747351999	4.102932341	3.96979222	4.095927182	3.445994643	3.443171245	3.454015882
1381390_at	4.88259428	5.69633159	5.363874428	4.372670934	4.45588215	4.67193905	4.649933565	4.89167373	4.829108255
1381391_at	6.456825599	6.016035071	5.956724684	5.585806176	5.500304182	5.437595741	5.747973618	5.732715366	6.046820858
1381392_at	3.983195257	4.518460944	4.823456951	4.268587271	4.367086417	4.281188224	3.945482335	3.994725685	3.974519281
1381393_at	5.027665688	4.836078833	4.892270373	5.014069841	5.164207729	4.959601727	4.922588737	4.88205451	4.814968957
1381394_at	5.571224882	5.606756817	5.48783428	6.576058374	6.433879233	6.601665492	5.938404209	5.812973221	6.062233005
1381395_at	3.929150076	4.280216152	3.613264481	3.246027163	3.092723293	3.300716863	3.073401092	3.165568611	3.022536952
1381396_s_at	7.99437292	8.221583089	7.96235582	5.811932805	5.543062649	5.544955115	5.908937354	5.941258776	5.81887318
1381397_at	3.958541035	3.983292971	3.956196831	3.787461307	4.025574447	3.930042071	3.693871621	3.733171673	3.697918676
1381398_at	3.29691875	2.838028075	2.935710135	2.382203682	2.561841256	2.376961421	2.56624316	2.659911283	2.655478319
1381399_at	5.032268451	4.716796513	5.221319869	4.515973522	4.409559897	4.304189924	5.389454885	5.381462393	5.400350861
1381400_at	5.596450042	5.710490595	5.635095775	6.481225565	6.640156586	6.532141705	5.561605901	5.28573788	5.363099145
1381401_at	3.047698301	3.324341786	2.864677334	3.374540502	3.265452015	3.761773884	3.210452744	3.03412978	3.060893839
1381402_at	4.254324275	4.327625627	4.366891898	3.693231938	3.53647019	3.773619529	6.482425073	6.312331954	6.568120301
1381403_at	5.940881741	5.984493698	6.201024801	6.918988834	6.893620274	6.937825366	7.783298616	7.686341916	7.790910643
1381404_at	5.375079418	5.571080637	5.552476201	6.443382601	6.497710642	6.666456595	6.797830378	6.808980312	6.804835141
1381405_at	4.051116705	3.648420179	3.896133039	3.221703312	3.073721557	3.299792946	3.140490302	3.266095506	3.26219436
1381406_at	3.094833324	3.641760933	3.255774461	3.013314372	3.042997526	3.035078468	3.013072982	2.890935572	2.781799734
1381407_at	4.997372463	5.228558768	4.868801232	6.004452173	5.920715223	5.834715119	5.297096459	5.37317907	5.38753898
1381408_at	6.867586854	6.668410315	6.782511998	6.937693662	6.747191159	6.969976796	7.222275051	7.231820525	7.207501165
1381409_at	4.820773912	4.454686873	4.542269227	4.346288963	4.308685983	4.06406988	7.481359899	7.291352083	7.492570033
1381410_a_at	5.993804362	6.225965274	6.176150396	5.320018408	5.278836356	5.509205843	8.610156883	8.693723401	8.66894529
1381411_at	4.22413468	4.026204756	4.571225075	3.161909086	3.152410785	3.24462117	3.226091569	3.421217805	3.191991023
1381412_at	3.679147249	3.402121899	3.571691614	3.928822849	3.466847356	3.545905184	4.353695998	4.496727353	4.478775801
1381413_at	5.722817788	5.729374566	6.077339147	5.461292737	5.643403151	5.414444022	5.806992903	5.537739564	5.890261109
1381414_at	3.207039787	3.206894381	3.301432208	3.012081675	3.226688125	3.32349935	3.344824932	3.301908251	3.35070867
1381415_at	4.892292812	4.220949071	4.114208709	3.821866236	3.747303971	3.519420815	3.996862043	3.839115724	3.940197991
1381416_at	2.936410856	3.277099649	2.924731992	2.488859158	2.549470437	2.611645706	3.112039219	3.161921793	2.974652676
1381417_at	4.71309218	4.825936063	4.47879877	3.600866775	3.417631439	3.498737964	3.634439339	3.63793024	3.543776721
1381418_at	5.35057656	4.844472292	5.30015461	6.646645785	5.926181028	6.772339574	5.542216649	5.435779842	5.564745504
1381419_at	4.776152517	4.855227269	4.554831517	5.05417719	5.253057563	5.110489595	5.274483654	5.409030254	5.422888956
1381420_at	4.122105836	4.340033751	4.829061875	5.372966937	5.307422558	5.390586086	5.408071272	5.218884805	5.258249839
1381421_at	6.914379895	6.59862612	6.693648439	6.134671591	6.129440921	6.112365336	6.7464076	6.695921183	6.791397611
1381422_at	6.513605016	6.601875997	6.80702758	6.991472125	6.871235431	6.877493473	6.763333279	6.636186469	6.619034474
1381423_at	4.900109487	5.291673345	5.006663342	4.796414916	4.978207036	5.174622076	5.154563991	5.411931554	5.400676752
1381424_at	5.767695862	5.578721166	5.769378445	5.846084095	5.659719291	5.7985975	6.360178951	6.200728987	6.181383855
1381425_at	4.169310128	4.32682324	4.334053224	4.652975431	4.59168723	4.365719158	3.748061143	3.885147252	3.732464781
1381426_at	3.861179072	3.344021308	3.0287457	2.743544901	2.703004499	2.602329867	2.767830937	2.75070256	2.79276351
1381427_at	4.714783656	4.531263945	4.413851265	4.237386507	3.660906483	3.779649656	3.695438802	3.615326038	3.694014953
1381428_a_at	10.86691029	10.90872034	10.9419527	8.909371301	8.777009009	8.991691041	9.238437221	9.374787838	9.40521197
1381429_at	3.231548681	3.394549289	3.7222074	3.066859111	3.198144421	2.910950307	3.291214519	3.063884184	2.908550471
1381430_at	3.487507014	3.368115951	3.360557965	3.658075228	3.592273587	3.627916849	4.404687777	4.472226572	4.515025007
1381431_at	5.421869329	4.993109913	5.456326851	3.592168655	3.611175487	3.512143861	3.428699225	3.389047696	3.554627069
1381432_at	3.244489724	3.00689732	3.087719854	3.147957798	2.851461202	2.762072697	3.142496465	3.093356214	3.296609595
1381433_at	5.930317148	5.652456091	5.649443835	4.808515298	4.747054342	4.913791842	4.945587405	4.977163245	4.913766203
1381434_s_at	3.175722334	3.191950772	3.088179692	3.95850174	4.014879851	3.867375341	4.928301639	4.894836188	5.493225412
1381435_at	5.379763044	5.384222489	5.421970606	4.434930922	4.59837545	4.505936012	4.002620644	4.244810933	4.243754685
